filename,exercise_name,ip,frame_number,person_id,box_width,box_height,box_area,confidence,nose_x,nose_y,nose_confidence,left_eye_x,left_eye_y,left_eye_confidence,right_eye_x,right_eye_y,right_eye_confidence,left_ear_x,left_ear_y,left_ear_confidence,right_ear_x,right_ear_y,right_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
squats_4.mp4,squats_4,unknown,1,0,65.5131,141.508,9270.63,0.938264,332.958,67.4812,0.0410478,332.958,48.5898,0.0505064,332.958,48.5898,0.0321349,251.348,67.4812,0.6678,373.764,67.4812,0.509733,169.737,143.047,0.926213,455.375,143.047,0.900809,88.126,237.504,0.925304,577.792,237.504,0.925789,47.3203,331.961,0.959561,577.792,313.07,0.917422,210.542,331.961,0.734738,414.57,331.961,0.716124,169.737,464.201,0.869341,455.375,464.201,0.891653,128.931,577.55,0.894806,496.18,577.55,0.891774
squats_4.mp4,squats_4,unknown,2,0,65.5131,141.508,9270.63,0.940128,332.637,67.5557,0.0417754,332.637,48.6643,0.051719,332.637,48.6643,0.0327412,251.026,67.5557,0.66398,373.442,67.5557,0.509066,169.415,143.121,0.923182,455.053,143.121,0.894382,87.8042,256.47,0.92591,536.664,237.579,0.924031,46.9985,332.036,0.96047,577.47,313.144,0.918453,251.026,332.036,0.739164,414.248,332.036,0.723521,210.22,464.276,0.877223,455.053,464.276,0.886439,128.609,577.624,0.891047,495.858,577.624,0.891229
squats_4.mp4,squats_4,unknown,3,0,65.5131,144.129,9442.31,0.937121,332.476,53.5245,0.0453527,332.476,53.5245,0.0535986,332.476,53.5245,0.0317711,250.865,53.5245,0.672287,414.087,53.5245,0.5104,169.254,146.264,0.918513,454.892,146.264,0.896625,87.6432,239.004,0.925304,536.503,257.552,0.924091,46.8375,331.743,0.952346,577.309,331.743,0.915845,250.865,331.743,0.724855,414.087,331.743,0.714426,169.254,461.579,0.873706,454.892,461.579,0.886196,128.448,572.867,0.888076,495.698,572.867,0.896443
squats_4.mp4,squats_4,unknown,4,0,65.5131,144.129,9442.31,0.940429,332.637,53.5977,0.0420179,332.637,53.5977,0.0475354,332.637,53.5977,0.0317711,251.026,53.5977,0.679684,414.248,72.1456,0.511915,169.415,146.337,0.922818,455.053,146.337,0.902688,87.8042,239.077,0.928154,577.47,257.625,0.927547,87.8042,331.817,0.954104,577.47,331.817,0.915542,210.22,331.817,0.741529,414.248,331.817,0.716912,169.415,461.652,0.866976,455.053,461.652,0.889652,87.8042,572.94,0.886318,495.858,572.94,0.888804
squats_4.mp4,squats_4,unknown,5,0,65.5131,141.508,9270.63,0.933031,332.315,67.5557,0.0458377,332.315,48.6643,0.0576003,373.12,48.6643,0.0337114,250.704,67.5557,0.641971,413.926,67.5557,0.520343,169.093,143.121,0.920453,454.731,143.121,0.900566,87.4822,237.579,0.925971,536.342,256.47,0.919544,46.6765,332.036,0.950042,577.148,313.144,0.913602,250.704,332.036,0.738436,413.926,332.036,0.731221,169.093,464.276,0.870008,454.731,464.276,0.885833,128.287,577.624,0.890744,495.537,577.624,0.889713
squats_4.mp4,squats_4,unknown,6,0,65.5131,141.508,9270.63,0.939767,332.958,67.1831,0.0458377,332.958,48.2917,0.0579035,332.958,48.2917,0.0315892,251.348,67.1831,0.67356,414.57,67.1831,0.528104,169.737,142.749,0.921909,455.375,142.749,0.901051,88.126,237.206,0.924637,536.986,256.097,0.929063,47.3203,331.663,0.949678,577.792,312.772,0.914148,210.542,331.663,0.747107,414.57,331.663,0.725279,169.737,463.903,0.875768,455.375,463.903,0.884256,128.931,577.251,0.891896,455.375,577.251,0.891593
squats_4.mp4,squats_4,unknown,7,0,65.5131,117.924,7725.53,0.910057,344.548,81.4095,0.0674833,344.548,58.7397,0.0691204,344.548,58.7397,0.0628147,262.937,81.4095,0.508277,385.353,81.4095,0.493786,181.326,149.419,0.843208,466.965,172.088,0.880558,99.7153,240.097,0.835144,548.576,262.767,0.845391,99.7153,240.097,0.232645,548.576,240.097,0.188444,222.132,353.446,0.719822,426.159,376.116,0.661373,181.326,466.795,0.693205,466.965,466.795,0.714729,99.7153,580.143,0.830657,507.77,580.143,0.785669
squats_4.mp4,squats_4,unknown,8,0,60.272,110.062,6633.65,0.883174,346.333,109.592,0.0568728,301.979,85.303,0.0427455,346.333,85.303,0.0545081,257.626,85.303,0.456801,435.041,85.303,0.459166,168.918,182.459,0.711091,479.394,182.459,0.791368,124.564,279.615,0.703512,568.102,279.615,0.767479,124.564,255.326,0.350634,523.748,255.326,0.216699,213.272,401.06,0.624024,435.041,401.06,0.645002,124.564,449.638,0.630997,479.394,449.638,0.650459,80.2105,571.082,0.801312,523.748,595.371,0.802949
squats_4.mp4,squats_4,unknown,9,0,57.6515,96.9593,5589.85,0.912463,349.176,91.0554,0.0495363,349.176,63.4842,0.033105,349.176,91.0554,0.0654825,256.437,91.0554,0.574973,441.916,91.0554,0.530287,210.066,173.769,0.805859,534.655,201.34,0.755353,70.9571,284.054,0.763477,581.025,311.626,0.676289,163.696,228.912,0.144668,488.286,256.483,0.170618,256.437,421.911,0.566787,441.916,421.911,0.571274,163.696,394.339,0.641971,488.286,394.339,0.58237,70.9571,559.767,0.839085,488.286,587.338,0.867097
squats_4.mp4,squats_4,unknown,10,0,57.6515,89.0978,5136.62,0.890872,349.907,88.1943,0.0791853,349.907,88.1943,0.0312254,396.277,88.1943,0.0661494,257.168,88.1943,0.586311,442.647,88.1943,0.592859,210.798,178.206,0.70618,535.387,208.21,0.78773,71.6885,268.219,0.815985,581.757,298.223,0.628147,118.058,178.206,0.16019,489.017,238.214,0.16116,210.798,448.242,0.553691,442.647,448.242,0.613292,118.058,358.231,0.637969,489.017,388.235,0.524466,71.6885,538.255,0.836781,489.017,568.258,0.879709
squats_4.mp4,squats_4,unknown,11,0,57.6515,89.0978,5136.62,0.893338,302.806,87.6027,0.0611776,302.806,57.5988,0.0326806,349.176,87.6027,0.0502032,256.437,87.6027,0.599225,441.916,87.6027,0.633664,163.696,177.615,0.748622,534.655,207.619,0.782152,70.9571,267.627,0.836539,581.025,297.631,0.655674,117.327,177.615,0.164009,488.286,267.627,0.182623,210.066,447.651,0.600317,441.916,447.651,0.623296,163.696,357.639,0.626025,488.286,387.643,0.507732,117.327,567.667,0.818592,534.655,567.667,0.868613
squats_4.mp4,squats_4,unknown,12,0,57.6515,99.5798,5740.93,0.902901,342.408,73.5174,0.0621477,342.408,73.5174,0.0362579,342.408,73.5174,0.0541443,296.038,73.5174,0.558784,388.778,100.363,0.519979,203.299,180.9,0.811437,527.887,180.9,0.815136,110.559,261.437,0.827444,574.258,288.283,0.707635,156.929,234.591,0.224581,481.518,234.591,0.234403,249.669,395.666,0.564847,435.148,395.666,0.574851,156.929,395.666,0.607593,481.518,422.512,0.637848,110.559,556.74,0.803009,527.887,583.586,0.856426
squats_4.mp4,squats_4,unknown,13,0,60.272,115.303,6949.54,0.897909,345.458,100.178,0.0742135,345.458,76.9929,0.0382587,389.812,76.9929,0.0766388,256.751,100.178,0.566787,434.166,100.178,0.581885,212.397,169.733,0.779909,522.873,192.918,0.83278,79.3356,239.287,0.759476,567.227,285.657,0.798159,79.3356,216.102,0.291943,522.873,239.287,0.200874,212.397,378.397,0.675137,434.166,378.397,0.692114,168.043,447.952,0.67259,478.52,471.137,0.700845,123.689,563.876,0.818167,478.52,587.061,0.855153
squats_4.mp4,squats_4,unknown,14,0,62.8925,120.544,7581.32,0.917695,345.403,69.843,0.0822775,345.403,69.843,0.071,345.403,69.843,0.0858548,260.392,69.843,0.602014,430.415,69.843,0.543383,217.886,158.551,0.891047,472.92,158.551,0.910085,90.369,247.258,0.842299,557.932,247.258,0.910328,132.874,225.081,0.231917,515.426,247.258,0.241982,260.392,335.966,0.74074,472.92,358.143,0.712607,175.38,446.85,0.747592,472.92,446.85,0.829566,132.874,579.911,0.833447,515.426,579.911,0.829869
squats_4.mp4,squats_4,unknown,15,0,60.272,131.026,7897.21,0.956486,385.788,89.3727,0.035409,341.434,68.97,0.0368642,385.788,68.97,0.0385013,252.727,68.97,0.618749,430.142,89.3727,0.575336,164.019,150.581,0.897656,474.496,150.581,0.899596,75.3116,232.192,0.863035,563.203,252.595,0.862004,119.665,252.595,0.354454,518.849,272.997,0.425394,208.373,334.206,0.749289,430.142,334.206,0.768267,164.019,456.622,0.781303,474.496,456.622,0.8654,119.665,579.038,0.810649,518.849,599.441,0.825443
squats_4.mp4,squats_4,unknown,16,0,62.8925,138.888,8735,0.958291,347.08,58.2371,0.0712425,347.08,58.2371,0.0537805,389.586,58.2371,0.101195,262.069,58.2371,0.607835,432.092,58.2371,0.588675,177.057,135.229,0.888743,474.597,135.229,0.899172,92.0459,250.716,0.867097,559.609,250.716,0.885287,92.0459,327.707,0.894078,559.609,327.707,0.848119,219.563,327.707,0.744985,432.092,327.707,0.759112,177.057,462.442,0.882983,474.597,462.442,0.873949,134.551,577.929,0.871463,474.597,597.177,0.875464
squats_4.mp4,squats_4,unknown,17,0,68.1336,141.508,9641.46,0.943135,344.223,67.3321,0.0653612,344.223,48.4407,0.0358941,383.459,48.4407,0.0754261,265.751,48.4407,0.537441,422.695,48.4407,0.556601,187.279,142.898,0.908873,461.931,142.898,0.892866,108.807,237.355,0.904143,540.403,256.246,0.938946,69.5707,331.812,0.915239,579.639,331.812,0.918998,226.515,331.812,0.700966,422.695,331.812,0.727341,187.279,464.052,0.877102,501.167,464.052,0.887166,108.807,577.401,0.895049,501.167,596.292,0.886439
squats_4.mp4,squats_4,unknown,18,0,68.1336,144.129,9820,0.946262,374.637,72.1456,0.058146,374.637,53.5977,0.0344389,374.637,53.5977,0.0731221,296.165,53.5977,0.517008,413.873,53.5977,0.545445,217.693,127.789,0.915845,492.345,146.337,0.887348,99.9851,220.529,0.911904,570.817,257.625,0.917422,21.5127,313.269,0.917846,570.817,331.817,0.934884,217.693,331.817,0.726613,413.873,331.817,0.733161,178.457,461.652,0.868189,453.109,461.652,0.897959,99.9851,572.94,0.900505,492.345,591.488,0.889652
squats_4.mp4,squats_4,unknown,19,0,68.1336,141.508,9641.46,0.949751,374.947,68.0028,0.0432306,374.947,49.1113,0.033772,374.947,49.1113,0.0575397,257.239,49.1113,0.494332,414.183,68.0028,0.564483,178.766,124.677,0.915482,492.655,143.568,0.896322,100.295,238.026,0.919847,571.127,256.917,0.919968,61.0585,332.483,0.935551,610.363,332.483,0.941917,257.239,332.483,0.716912,453.419,332.483,0.714426,178.766,464.723,0.87219,453.419,464.723,0.905477,100.295,578.071,0.895534,453.419,596.963,0.884256
squats_4.mp4,squats_4,unknown,20,0,65.5131,141.508,9270.63,0.957088,377.788,66.885,0.0417148,336.983,47.9935,0.0375918,377.788,47.9935,0.0503851,255.372,66.885,0.505852,418.594,66.885,0.56515,173.761,123.559,0.913238,459.399,142.451,0.903295,92.1501,236.908,0.902324,581.816,236.908,0.923,92.1501,331.365,0.916209,581.816,312.473,0.89808,214.566,331.365,0.733161,418.594,331.365,0.720065,173.761,463.605,0.861398,459.399,463.605,0.873706,132.955,576.953,0.885711,500.204,576.953,0.864066
squats_4.mp4,squats_4,unknown,21,0,60.272,141.508,8528.98,0.952096,380.539,64.0533,0.0888258,380.539,64.0533,0.0462622,380.539,64.0533,0.110168,336.185,64.0533,0.493847,424.893,64.0533,0.637666,203.124,139.619,0.904022,513.6,139.619,0.897049,70.0626,234.076,0.871766,602.308,252.967,0.904628,114.416,290.75,0.646033,557.954,290.75,0.785547,247.478,328.533,0.755716,424.893,347.425,0.751533,158.77,441.882,0.889289,469.247,460.773,0.884256,114.416,574.122,0.853698,513.6,574.122,0.83478
squats_4.mp4,squats_4,unknown,22,0,60.272,133.647,8055.15,0.951735,379.664,72.8664,0.0386832,379.664,52.8638,0.03838,424.018,52.8638,0.0605713,290.957,72.8664,0.553388,424.018,72.8664,0.547506,157.895,132.875,0.890198,512.725,152.877,0.907842,69.1879,232.888,0.811377,601.433,252.89,0.858002,113.541,232.888,0.269388,512.725,252.89,0.339478,202.249,332.901,0.724612,424.018,352.904,0.790398,157.895,452.917,0.877102,512.725,452.917,0.846907,113.541,592.936,0.840237,512.725,612.939,0.859215
squats_4.mp4,squats_4,unknown,23,0,62.8925,120.544,7581.32,0.887324,379.358,90.183,0.0369855,336.852,68.006,0.0512946,379.358,90.183,0.0515371,294.346,90.183,0.509915,421.864,90.183,0.434003,209.335,156.714,0.825564,506.875,178.891,0.860246,124.323,223.244,0.765418,591.886,245.421,0.819865,124.323,201.068,0.204815,549.381,223.244,0.271934,251.841,356.306,0.706423,464.369,378.483,0.694963,166.829,445.013,0.764751,506.875,467.19,0.764205,81.818,578.074,0.820047,506.875,600.251,0.836054
squats_4.mp4,squats_4,unknown,24,0,57.6515,102.2,5892,0.88137,336.372,66.3207,0.0534774,336.372,66.3207,0.030316,382.742,66.3207,0.0662707,290.002,66.3207,0.423817,429.112,66.3207,0.36846,197.262,144.793,0.635544,521.851,170.95,0.7676,104.523,197.107,0.640213,568.221,249.422,0.640637,150.892,144.793,0.121446,521.851,197.107,0.173468,243.632,380.209,0.58237,429.112,380.209,0.621114,150.892,406.366,0.683564,521.851,432.523,0.633119,58.1531,537.153,0.803798,521.851,589.468,0.827444
squats_4.mp4,squats_4,unknown,25,0,60.272,94.3388,5685.99,0.922206,340.384,79.2186,0.0397745,340.384,50.8815,0.0375918,384.738,79.2186,0.0554782,296.03,79.2186,0.549386,473.446,79.2186,0.536956,207.323,164.23,0.751715,517.799,164.23,0.742559,118.615,220.904,0.674894,562.153,277.579,0.562604,162.969,164.23,0.162312,473.446,220.904,0.227915,251.677,419.264,0.541201,473.446,419.264,0.610988,162.969,362.59,0.734374,517.799,390.927,0.59583,118.615,560.95,0.851636,517.799,589.287,0.881406
squats_4.mp4,squats_4,unknown,26,0,60.272,86.4772,5212.16,0.888587,339.684,94.8274,0.0595406,339.684,63.9144,0.0311648,384.038,63.9144,0.065725,295.331,94.8274,0.459954,428.392,94.8274,0.520404,206.623,156.654,0.735283,517.099,187.567,0.757596,73.562,218.48,0.645245,605.807,280.307,0.580854,162.269,156.654,0.15158,517.099,187.567,0.217002,250.977,434.873,0.551629,472.746,434.873,0.664041,162.269,342.133,0.750805,472.746,373.047,0.480751,117.916,558.526,0.813195,517.099,558.526,0.868734
squats_4.mp4,squats_4,unknown,27,0,60.272,94.3388,5685.99,0.910539,340.034,103.42,0.0497788,340.034,75.0829,0.0461409,384.388,75.0829,0.0669983,295.681,103.42,0.596921,473.096,103.42,0.584613,206.973,188.431,0.79925,561.803,188.431,0.775422,118.266,245.106,0.791914,606.157,301.78,0.560482,162.619,188.431,0.14588,517.449,245.106,0.189232,251.327,415.128,0.567576,517.449,415.128,0.698359,162.619,358.454,0.799371,517.449,386.791,0.490634,73.9119,556.814,0.834174,517.449,556.814,0.879951
squats_4.mp4,squats_4,unknown,28,0,60.272,102.2,6159.82,0.90284,380.189,79.5279,0.0597831,335.835,79.5279,0.0647549,380.189,79.5279,0.0734859,335.835,79.5279,0.54884,424.543,79.5279,0.536835,247.128,131.842,0.788579,513.25,158,0.775179,114.066,210.315,0.732252,601.958,236.472,0.601408,114.066,184.157,0.265447,513.25,210.315,0.208089,247.128,367.259,0.591161,468.897,367.259,0.714123,158.42,393.416,0.755474,513.25,419.573,0.55933,114.066,550.36,0.796522,513.25,550.36,0.843148
squats_4.mp4,squats_4,unknown,29,0,65.5131,117.924,7725.53,0.878604,373.925,83.0192,0.065725,333.119,60.3494,0.0776089,373.925,60.3494,0.069181,333.119,83.0192,0.574245,414.731,83.0192,0.452193,251.509,151.028,0.794218,496.341,173.698,0.839025,88.287,196.368,0.819562,577.953,241.707,0.753776,129.092,151.028,0.205785,537.147,219.037,0.182078,251.509,355.056,0.718064,455.536,377.725,0.753291,169.898,468.404,0.728917,455.536,468.404,0.59389,129.092,559.083,0.790155,496.341,581.753,0.822593
squats_4.mp4,squats_4,unknown,30,0,62.8925,123.165,7746.13,0.916914,394.951,64.8913,0.0740922,352.445,64.8913,0.0371067,394.951,64.8913,0.100285,267.434,64.8913,0.514098,437.457,64.8913,0.545445,182.422,130.007,0.873585,479.962,151.711,0.907903,97.4113,238.532,0.835508,564.974,260.237,0.855577,139.917,216.827,0.264052,522.468,260.237,0.273632,224.928,347.057,0.684292,437.457,347.057,0.740619,139.917,455.582,0.788458,479.962,455.582,0.811619,97.4113,585.812,0.833447,522.468,585.812,0.866733
squats_4.mp4,squats_4,unknown,31,0,60.272,133.647,8055.15,0.900675,399.609,75.0758,0.043655,399.609,55.0732,0.0343783,399.609,55.0732,0.0606926,266.548,55.0732,0.542777,443.964,75.0758,0.60541,177.841,135.084,0.885711,488.317,155.087,0.894139,89.1333,235.097,0.849393,577.025,255.1,0.808284,133.487,255.1,0.378101,532.671,275.103,0.40108,222.194,335.111,0.776513,443.964,335.111,0.772693,133.487,455.127,0.809133,443.964,475.129,0.812104,89.1333,575.143,0.802706,443.964,595.145,0.818228
squats_4.mp4,squats_4,unknown,32,0,60.272,138.888,8371.04,0.941511,398.91,59.9834,0.0733646,354.556,40.7355,0.0371674,398.91,59.9834,0.0968898,265.849,59.9834,0.520101,443.264,59.9834,0.657796,177.141,136.975,0.896807,487.617,136.975,0.873888,88.4337,233.214,0.927244,531.971,252.462,0.923,88.4337,310.206,0.857821,576.325,310.206,0.883892,177.141,329.453,0.730251,398.91,329.453,0.755231,177.141,444.941,0.854304,443.264,464.189,0.895534,88.4337,579.676,0.883225,443.264,598.924,0.866673
squats_4.mp4,squats_4,unknown,33,0,65.5131,141.508,9270.63,0.954983,349.216,65.9907,0.0509915,349.216,47.0993,0.0352272,349.216,47.0993,0.0653612,267.605,65.9907,0.512582,390.022,65.9907,0.564786,185.994,141.556,0.914511,471.632,141.556,0.898747,104.383,236.014,0.921605,553.243,254.905,0.933489,63.5778,330.471,0.922333,594.049,330.471,0.935126,185.994,330.471,0.722248,390.022,330.471,0.745712,185.994,462.711,0.864308,430.827,462.711,0.898262,104.383,576.059,0.889956,430.827,594.951,0.885651
squats_4.mp4,squats_4,unknown,34,0,65.5131,141.508,9270.63,0.950653,350.504,65.6182,0.0617233,350.504,46.7268,0.0396533,350.504,46.7268,0.0682109,268.893,65.6182,0.583461,391.309,65.6182,0.495666,187.282,122.292,0.91633,432.115,141.184,0.904022,105.671,235.641,0.922939,513.725,254.532,0.937127,64.8653,330.098,0.934459,595.337,330.098,0.939613,187.282,330.098,0.708363,391.309,330.098,0.736981,187.282,462.338,0.885833,432.115,462.338,0.896746,64.8653,575.687,0.897838,432.115,575.687,0.893533
squats_4.mp4,squats_4,unknown,35,0,65.5131,141.508,9270.63,0.924371,352.435,65.5436,0.0452921,311.63,65.5436,0.0351059,352.435,65.5436,0.0648762,230.019,65.5436,0.548113,393.241,65.5436,0.508702,148.408,141.109,0.914693,434.047,141.109,0.907296,107.603,254.458,0.90766,515.657,254.458,0.931185,66.797,348.915,0.925425,556.463,330.023,0.902203,189.213,330.023,0.726795,393.241,330.023,0.724794,189.213,443.372,0.88371,434.047,443.372,0.886196,107.603,575.612,0.895958,434.047,575.612,0.887894
squats_4.mp4,squats_4,unknown,36,0,60.272,141.508,8528.98,0.943616,335.66,65.7672,0.043655,335.66,46.8758,0.0332263,380.014,46.8758,0.0529317,246.953,65.7672,0.613838,424.368,65.7672,0.531439,158.245,122.441,0.906205,513.075,141.333,0.880012,69.5379,235.79,0.877708,601.783,254.681,0.894442,69.5379,311.356,0.796037,601.783,330.247,0.909358,202.599,330.247,0.746258,424.368,330.247,0.73977,158.245,443.596,0.894139,513.075,462.487,0.876738,69.5379,575.836,0.888379,468.722,594.727,0.878981
squats_4.mp4,squats_4,unknown,37,0,60.272,138.888,8371.04,0.945962,380.714,76.346,0.0495363,336.36,57.0981,0.0508702,380.714,57.0981,0.0782758,247.653,57.0981,0.563513,425.068,76.346,0.496879,158.945,134.09,0.897898,469.422,153.337,0.909722,70.2376,249.577,0.823018,558.129,249.577,0.851636,158.945,268.825,0.247742,513.775,268.825,0.403627,247.653,326.568,0.738133,425.068,345.816,0.776271,158.945,461.303,0.816712,469.422,461.303,0.845876,114.591,576.79,0.819622,469.422,596.038,0.834902
squats_4.mp4,squats_4,unknown,38,0,62.8925,128.406,8075.75,0.957689,381.202,76.8642,0.0502032,338.696,56.0451,0.0356516,381.202,76.8642,0.0648155,296.191,76.8642,0.589585,423.708,76.8642,0.496636,168.673,160.141,0.889834,466.214,160.141,0.913178,83.6624,243.417,0.89232,551.225,264.236,0.870735,168.673,222.598,0.199782,508.719,264.236,0.249985,211.179,347.513,0.740619,423.708,368.332,0.742317,168.673,451.608,0.78961,508.719,451.608,0.830294,126.168,576.523,0.830112,508.719,597.342,0.85103
squats_4.mp4,squats_4,unknown,39,0,62.8925,115.303,7251.7,0.899593,384.22,102.281,0.0597831,384.22,79.0964,0.0394108,426.726,79.0964,0.0796704,341.714,79.0964,0.480447,469.232,102.281,0.419694,214.197,148.651,0.786517,511.737,171.836,0.831203,129.186,218.206,0.784638,596.749,264.576,0.758324,129.186,195.021,0.143819,554.243,241.391,0.160129,214.197,380.501,0.649914,426.726,380.501,0.707393,171.691,450.055,0.674894,469.232,473.24,0.760021,129.186,565.98,0.777241,511.737,589.165,0.837691
squats_4.mp4,squats_4,unknown,40,0,60.272,99.5798,6001.88,0.923048,338.634,72.776,0.0623903,338.634,72.776,0.0361973,382.988,72.776,0.0742135,294.281,72.776,0.583825,427.342,72.776,0.519373,205.573,153.313,0.81556,516.049,180.159,0.856608,116.866,233.85,0.728493,604.757,287.542,0.719519,116.866,233.85,0.138968,471.696,233.85,0.204148,249.927,394.924,0.568788,471.696,394.924,0.549265,161.219,394.924,0.708848,516.049,421.77,0.644214,72.512,582.844,0.818531,516.049,582.844,0.865096
squats_4.mp4,squats_4,unknown,41,0,60.272,86.4772,5212.16,0.891053,340.734,80.3163,0.0623296,340.734,80.3163,0.062754,340.734,80.3163,0.0762143,296.38,80.3163,0.551933,429.442,80.3163,0.575397,207.673,173.056,0.746137,518.149,203.969,0.777483,74.6117,234.883,0.746622,606.857,296.709,0.666042,163.319,142.143,0.151155,518.149,203.969,0.248348,252.027,420.362,0.569637,473.796,451.275,0.649247,163.319,358.536,0.740862,473.796,358.536,0.561573,118.965,544.015,0.844482,518.149,544.015,0.876556
squats_4.mp4,squats_4,unknown,42,0,60.272,86.4772,5212.16,0.887384,383.513,80.0724,0.0713032,339.159,80.0724,0.0325594,383.513,80.0724,0.0889471,294.806,80.0724,0.462622,472.221,80.0724,0.555995,206.098,172.812,0.738982,516.574,203.725,0.791186,73.037,265.552,0.745348,605.282,296.465,0.614262,161.744,203.725,0.159644,516.574,203.725,0.234706,250.452,420.118,0.578004,472.221,451.031,0.653794,161.744,358.292,0.752867,516.574,358.292,0.508763,73.037,543.771,0.834841,516.574,574.684,0.855577
squats_4.mp4,squats_4,unknown,43,0,60.272,96.9593,5843.93,0.916553,341.434,65.0067,0.0610564,341.434,65.0067,0.0835508,341.434,65.0067,0.0638454,297.08,65.0067,0.520101,430.142,92.5779,0.450495,252.727,175.292,0.809072,563.203,175.292,0.802221,119.665,230.434,0.819077,607.557,285.577,0.631967,119.665,230.434,0.206391,474.496,258.005,0.204026,252.727,395.862,0.594435,474.496,395.862,0.67065,164.019,395.862,0.734738,474.496,423.433,0.57279,75.3116,561.289,0.822836,518.849,561.289,0.827444
squats_4.mp4,squats_4,unknown,44,0,65.5131,112.682,7382.17,0.89857,334.568,90.293,0.0612989,334.568,66.5688,0.0711819,375.374,90.293,0.058146,293.763,90.293,0.519858,416.18,90.293,0.410721,212.152,161.465,0.772451,497.79,185.189,0.836903,130.541,232.637,0.75123,579.401,280.086,0.846786,89.7359,232.637,0.334506,538.596,232.637,0.191051,252.958,374.982,0.698116,456.985,374.982,0.73977,171.346,446.155,0.716003,497.79,469.879,0.682352,130.541,564.775,0.802342,497.79,588.499,0.84436
squats_4.mp4,squats_4,unknown,45,0,60.272,120.544,7265.43,0.905968,331.986,67.5685,0.0799735,331.986,67.5685,0.101801,331.986,67.5685,0.0446251,287.632,67.5685,0.644639,420.694,67.5685,0.433579,198.925,156.276,0.866248,509.401,156.276,0.909297,110.217,244.984,0.882498,598.109,267.161,0.880315,154.571,244.984,0.250046,553.755,244.984,0.262354,243.279,355.868,0.671923,465.047,355.868,0.713335,198.925,466.753,0.76372,509.401,466.753,0.811073,110.217,577.637,0.796279,509.401,577.637,0.839025
squats_4.mp4,squats_4,unknown,46,0,60.272,133.647,8055.15,0.926656,333.386,91.7645,0.064088,333.386,71.7619,0.0750017,333.386,71.7619,0.0322562,244.678,71.7619,0.683928,422.094,71.7619,0.487966,200.325,131.77,0.895291,510.801,151.773,0.857457,67.2634,231.783,0.809921,599.509,251.786,0.838237,111.617,291.791,0.407447,555.155,291.791,0.612625,244.678,331.797,0.772572,422.094,351.799,0.749593,200.325,451.813,0.826716,510.801,451.813,0.818167,67.2634,571.829,0.808891,510.801,591.831,0.855213
squats_4.mp4,squats_4,unknown,47,0,62.8925,138.888,8735,0.917876,331.821,74.5238,0.0443826,331.821,55.276,0.0506883,331.821,55.276,0.0549325,246.81,55.276,0.642638,416.833,55.276,0.624873,161.799,132.267,0.888985,501.844,132.267,0.875404,76.7877,228.507,0.925789,544.35,247.754,0.918695,76.7877,324.746,0.895897,586.856,324.746,0.896625,246.81,324.746,0.75129,459.339,343.994,0.765054,161.799,440.233,0.903173,459.339,459.481,0.878557,119.293,574.968,0.862368,501.844,594.216,0.858184
squats_4.mp4,squats_4,unknown,48,0,65.5131,141.508,9270.63,0.947586,308.894,63.5315,0.0509915,308.894,63.5315,0.0614808,308.894,63.5315,0.0362579,227.283,63.5315,0.653794,349.699,63.5315,0.593102,145.672,139.097,0.922151,431.31,139.097,0.918998,104.866,233.554,0.928275,512.921,252.446,0.920211,64.0607,328.011,0.922272,594.532,328.011,0.934459,186.477,328.011,0.749168,431.31,328.011,0.746258,186.477,460.251,0.884681,431.31,460.251,0.90281,64.0607,573.6,0.884984,431.31,592.491,0.882013
squats_4.mp4,squats_4,unknown,49,0,65.5131,141.508,9270.63,0.951314,308.894,64.2022,0.046626,308.894,45.3108,0.0586311,308.894,64.2022,0.0369248,227.283,64.2022,0.670043,349.699,64.2022,0.587342,186.477,139.768,0.917422,431.31,139.768,0.911116,104.866,234.225,0.918634,512.921,253.116,0.919908,64.0607,328.682,0.927487,594.532,328.682,0.924637,227.283,328.682,0.736799,431.31,328.682,0.753655,186.477,460.922,0.856729,431.31,460.922,0.88371,64.0607,574.271,0.879345,431.31,593.162,0.891411
squats_4.mp4,squats_4,unknown,50,0,65.5131,138.888,9098.96,0.927679,290.865,60.9704,0.0497788,290.865,60.9704,0.0609351,331.671,60.9704,0.034924,250.06,60.9704,0.661434,372.476,60.9704,0.55169,168.449,137.962,0.923667,454.087,137.962,0.913178,127.644,234.201,0.920757,576.504,253.449,0.921848,86.8382,330.44,0.927426,576.504,330.44,0.905295,250.06,330.44,0.746258,413.282,330.44,0.732191,168.449,465.176,0.868189,454.087,465.176,0.88274,127.644,580.663,0.878678,494.893,580.663,0.881831
